{'?': <absl.app.HelpFlag object at 0x7f7827a664d0>,
 'alsologtostderr': <absl.flags._flag.BooleanFlag object at 0x7f78337377d0>,
 'batch_size': <absl.flags._flag.Flag object at 0x7f7827a66110>,
 'beta1': <absl.flags._flag.Flag object at 0x7f7827a5ed50>,
 'c_dim': <absl.flags._flag.Flag object at 0x7f7827a66210>,
 'checkpoint_dir': <absl.flags._flag.Flag object at 0x7f7827a66350>,
 'data_format': <absl.flags._flag.Flag object at 0x7f7827a66290>,
 'datafile': <absl.flags._flag.Flag object at 0x7f7827a5eb90>,
 'dataset': <absl.flags._flag.Flag object at 0x7f7827a5ea10>,
 'df_dim': <absl.flags._flag.Flag object at 0x7f7827a66090>,
 'epoch': <absl.flags._flag.Flag object at 0x7f7827a5ec10>,
 'experiment': <absl.flags._flag.Flag object at 0x7f7827a66410>,
 'flip_labels': <absl.flags._flag.Flag object at 0x7f7827a5edd0>,
 'gf_dim': <absl.flags._flag.Flag object at 0x7f7827a5efd0>,
 'help': <absl.app.HelpFlag object at 0x7f7827a664d0>,
 'helpfull': <absl.app.HelpfullFlag object at 0x7f7827a66550>,
 'helpshort': <absl.app.HelpshortFlag object at 0x7f7827a66510>,
 'helpxml': <absl.app.HelpXMLFlag object at 0x7f7827a66590>,
 'learning_rate': <absl.flags._flag.Flag object at 0x7f7827a5ecd0>,
 'log_dir': <absl.flags._flag.Flag object at 0x7f7833737890>,
 'logtostderr': <absl.flags._flag.BooleanFlag object at 0x7f78337376d0>,
 'nd_layers': <absl.flags._flag.Flag object at 0x7f7827a5eed0>,
 'ng_layers': <absl.flags._flag.Flag object at 0x7f7827a5ef50>,
 'only_check_args': <absl.flags._flag.BooleanFlag object at 0x7f7833737fd0>,
 'op_conversion_fallback_to_while_loop': <absl.flags._flag.BooleanFlag object at 0x7f7831ed7590>,
 'output_size': <absl.flags._flag.Flag object at 0x7f7827a66190>,
 'pdb_post_mortem': <absl.flags._flag.BooleanFlag object at 0x7f783372f690>,
 'profile_file': <absl.flags._flag.Flag object at 0x7f7833737f50>,
 'run_with_pdb': <absl.flags._flag.BooleanFlag object at 0x7f783372cb50>,
 'run_with_profiling': <absl.flags._flag.BooleanFlag object at 0x7f783372f210>,
 'save_every_step': <absl.flags._flag.BooleanFlag object at 0x7f7827a66450>,
 'showprefixforinfo': <absl.flags._flag.BooleanFlag object at 0x7f7833737a90>,
 'stderrthreshold': <absl.logging._StderrthresholdFlag object at 0x7f7833737a10>,
 'test_random_seed': <absl.flags._flag.Flag object at 0x7f7827fdefd0>,
 'test_randomize_ordering_seed': <absl.flags._flag.Flag object at 0x7f7827ff50d0>,
 'test_srcdir': <absl.flags._flag.Flag object at 0x7f7827ff22d0>,
 'test_tmpdir': <absl.flags._flag.Flag object at 0x7f7827ff2410>,
 'transpose_matmul_b': <absl.flags._flag.BooleanFlag object at 0x7f7827a662d0>,
 'use_cprofile_for_profiling': <absl.flags._flag.BooleanFlag object at 0x7f7833737f90>,
 'v': <absl.logging._VerbosityFlag object at 0x7f78337378d0>,
 'verbose': <absl.flags._flag.BooleanFlag object at 0x7f7827a66490>,
 'verbosity': <absl.logging._VerbosityFlag object at 0x7f78337378d0>,
 'xml_output_file': <absl.flags._flag.Flag object at 0x7f7827f8b650>,
 'z_dim': <absl.flags._flag.Flag object at 0x7f7827a5ee50>}
 [*] Reading checkpoints...
 [*] Success to read dcgan.model-epoch-19
Epoch: [20] Step: [   0/ 125] time: 45.6288, d_loss: 0.00000000, g_loss: 3.00746846
Epoch: [23] Step: [  63/ 125] time: 3191.6566, d_loss: 2.88771081, g_loss: 2.29936409
Epoch: [23] Step: [  64/ 125] time: 3198.9378, d_loss: 1.59805655, g_loss: 1.79402697
Epoch: [23] Step: [  65/ 125] time: 3205.6661, d_loss: 1.28634787, g_loss: 0.77526176
Epoch: [23] Step: [  66/ 125] time: 3212.8126, d_loss: 0.48978615, g_loss: 1.02655125
Epoch: [23] Step: [  67/ 125] time: 3219.9146, d_loss: 0.13102521, g_loss: 1.69515133
Epoch: [23] Step: [  68/ 125] time: 3226.7712, d_loss: 0.13956469, g_loss: 1.74048305
Epoch: [23] Step: [  69/ 125] time: 3234.0653, d_loss: 0.10698991, g_loss: 1.57297516
Epoch: [23] Step: [  70/ 125] time: 3241.4325, d_loss: 0.51388103, g_loss: 1.03630686
Epoch: [23] Step: [  71/ 125] time: 3248.2250, d_loss: 0.24565105, g_loss: 1.11562371
Epoch: [23] Step: [  72/ 125] time: 3255.8118, d_loss: 0.29852697, g_loss: 1.17607093
Epoch: [23] Step: [  73/ 125] time: 3262.9415, d_loss: 0.15632688, g_loss: 1.36839879
Epoch: [23] Step: [  74/ 125] time: 3269.6308, d_loss: 0.09608139, g_loss: 1.54211903
Epoch: [23] Step: [  75/ 125] time: 3276.6664, d_loss: 0.24668469, g_loss: 1.30562735
Epoch: [23] Step: [  76/ 125] time: 3283.8237, d_loss: 0.20966786, g_loss: 1.20630360
Epoch: [23] Step: [  77/ 125] time: 3291.0532, d_loss: 0.06908360, g_loss: 1.38711262
Epoch: [23] Step: [  78/ 125] time: 3298.1230, d_loss: 0.08535323, g_loss: 1.60311031
Epoch: [23] Step: [  79/ 125] time: 3304.8810, d_loss: 0.07362466, g_loss: 1.45203710
Epoch: [23] Step: [  80/ 125] time: 3311.9141, d_loss: 0.00336850, g_loss: 1.53512359
Epoch: [23] Step: [  81/ 125] time: 3319.3557, d_loss: 0.04492786, g_loss: 1.42085028
Epoch: [23] Step: [  82/ 125] time: 3326.5875, d_loss: 0.14139101, g_loss: 1.34883666
Epoch: [23] Step: [  83/ 125] time: 3333.6600, d_loss: 0.12136105, g_loss: 1.37525403
Epoch: [23] Step: [  84/ 125] time: 3341.1269, d_loss: 0.08033326, g_loss: 1.26563692
Epoch: [23] Step: [  85/ 125] time: 3347.9676, d_loss: 0.05754949, g_loss: 1.13930154
Epoch: [23] Step: [  86/ 125] time: 3355.3710, d_loss: 0.07281108, g_loss: 1.43741393
Epoch: [23] Step: [  87/ 125] time: 3362.4557, d_loss: 0.15160359, g_loss: 1.52479088
Epoch: [23] Step: [  88/ 125] time: 3369.5862, d_loss: 0.01330442, g_loss: 1.72189569
Epoch: [23] Step: [  89/ 125] time: 3376.4989, d_loss: 0.13673986, g_loss: 1.74370551
Epoch: [23] Step: [  90/ 125] time: 3383.2848, d_loss: 0.05191745, g_loss: 1.70227230
Epoch: [23] Step: [  91/ 125] time: 3390.7771, d_loss: 0.05087890, g_loss: 1.81133366
Epoch: [23] Step: [  92/ 125] time: 3397.7966, d_loss: 0.00655961, g_loss: 2.14604592
Epoch: [23] Step: [  93/ 125] time: 3404.9627, d_loss: 0.01175380, g_loss: 2.14904785
Epoch: [23] Step: [  94/ 125] time: 3411.9873, d_loss: 0.01207029, g_loss: 2.08333230
Epoch: [23] Step: [  95/ 125] time: 3418.7172, d_loss: 0.00205343, g_loss: 2.04757619
Epoch: [23] Step: [  96/ 125] time: 3425.5130, d_loss: 0.01715449, g_loss: 1.85809457
Epoch: [23] Step: [  97/ 125] time: 3432.5972, d_loss: 0.00795622, g_loss: 1.77920198
Epoch: [23] Step: [  98/ 125] time: 3439.7921, d_loss: 0.04467461, g_loss: 1.65668094
Epoch: [23] Step: [  99/ 125] time: 3446.6091, d_loss: 0.00871658, g_loss: 1.81533861
Epoch: [23] Step: [ 100/ 125] time: 3453.5815, d_loss: 0.00906599, g_loss: 1.76478136
Epoch: [23] Step: [ 101/ 125] time: 3460.6712, d_loss: 0.01896050, g_loss: 1.51071489
Epoch: [23] Step: [ 102/ 125] time: 3467.8944, d_loss: 0.01630378, g_loss: 1.77272725
Epoch: [23] Step: [ 103/ 125] time: 3474.5651, d_loss: 0.02014460, g_loss: 1.93032146
Epoch: [23] Step: [ 104/ 125] time: 3481.5809, d_loss: 0.01336096, g_loss: 1.82451534
Epoch: [23] Step: [ 105/ 125] time: 3488.4693, d_loss: 0.02602094, g_loss: 1.80718136
Epoch: [23] Step: [ 106/ 125] time: 3495.4778, d_loss: 0.04977664, g_loss: 1.51565027
Epoch: [23] Step: [ 107/ 125] time: 3502.6501, d_loss: 0.01025929, g_loss: 1.53854430
Epoch: [23] Step: [ 108/ 125] time: 3509.8508, d_loss: 0.00000000, g_loss: 1.82814646
Epoch: [23] Step: [ 109/ 125] time: 3517.3734, d_loss: 0.00439112, g_loss: 1.74808264
Epoch: [23] Step: [ 110/ 125] time: 3524.3985, d_loss: 0.00000000, g_loss: 1.92840600
Epoch: [23] Step: [ 111/ 125] time: 3531.8412, d_loss: 0.00000000, g_loss: 1.78487682
Epoch: [23] Step: [ 112/ 125] time: 3539.7829, d_loss: 0.00000000, g_loss: 1.94373357
Epoch: [23] Step: [ 113/ 125] time: 3547.0821, d_loss: 0.00214031, g_loss: 1.77731013
Epoch: [23] Step: [ 114/ 125] time: 3554.0315, d_loss: 0.00017562, g_loss: 1.71850348
Epoch: [23] Step: [ 115/ 125] time: 3561.3819, d_loss: 0.00252009, g_loss: 1.76139808
Epoch: [23] Step: [ 116/ 125] time: 3568.9793, d_loss: 0.02909327, g_loss: 1.69101059
Epoch: [23] Step: [ 117/ 125] time: 3576.2215, d_loss: 0.00340194, g_loss: 1.84468079
Epoch: [23] Step: [ 118/ 125] time: 3583.3660, d_loss: 0.00000000, g_loss: 1.89616227
Epoch: [23] Step: [ 119/ 125] time: 3590.3592, d_loss: 0.00000000, g_loss: 1.86098981
Epoch: [23] Step: [ 120/ 125] time: 3597.5631, d_loss: 0.00044442, g_loss: 1.78461790
Epoch: [23] Step: [ 121/ 125] time: 3605.3318, d_loss: 0.00000000, g_loss: 1.98995340
Epoch: [23] Step: [ 122/ 125] time: 3612.5204, d_loss: 0.00000000, g_loss: 2.05963850
Epoch: [23] Step: [ 123/ 125] time: 3619.4799, d_loss: 0.00000000, g_loss: 2.03516674
Epoch: [23] Step: [ 124/ 125] time: 3626.4043, d_loss: 0.00000000, g_loss: 1.95109725
Epoch: [24] Step: [   0/ 125] time: 3644.5314, d_loss: 0.00000000, g_loss: 1.80917382
Epoch: [24] Step: [   1/ 125] time: 3651.9765, d_loss: 0.00000000, g_loss: 1.73570991
Epoch: [24] Step: [   2/ 125] time: 3658.9735, d_loss: 0.01711164, g_loss: 1.59194922
Epoch: [24] Step: [   3/ 125] time: 3665.9171, d_loss: 0.00971765, g_loss: 1.55668449
Epoch: [24] Step: [   4/ 125] time: 3672.9114, d_loss: 0.00000000, g_loss: 1.78611815
Epoch: [24] Step: [   5/ 125] time: 3679.6328, d_loss: 0.00000000, g_loss: 1.79220176
Epoch: [24] Step: [   6/ 125] time: 3687.0711, d_loss: 0.00000000, g_loss: 1.96314716
Epoch: [24] Step: [   7/ 125] time: 3694.5195, d_loss: 0.00000000, g_loss: 2.00855541
Epoch: [24] Step: [   8/ 125] time: 3701.1757, d_loss: 0.00000000, g_loss: 2.01807499
Epoch: [24] Step: [   9/ 125] time: 3708.2335, d_loss: 0.00000000, g_loss: 1.94651580
Epoch: [24] Step: [  10/ 125] time: 3715.3671, d_loss: 0.00000000, g_loss: 1.79843879
Epoch: [24] Step: [  11/ 125] time: 3722.0379, d_loss: 0.00000000, g_loss: 1.86490512
Epoch: [24] Step: [  12/ 125] time: 3729.0031, d_loss: 0.00120397, g_loss: 1.59069359
Epoch: [24] Step: [  13/ 125] time: 3736.1483, d_loss: 0.00000000, g_loss: 1.79504371
Epoch: [24] Step: [  14/ 125] time: 3742.8224, d_loss: 0.00000000, g_loss: 1.62987137
Epoch: [24] Step: [  15/ 125] time: 3749.4518, d_loss: 0.00056894, g_loss: 1.52332985
Epoch: [24] Step: [  16/ 125] time: 3756.3357, d_loss: 0.00030334, g_loss: 1.82228494
Epoch: [24] Step: [  17/ 125] time: 3763.0802, d_loss: 0.00000000, g_loss: 1.78883076
Epoch: [24] Step: [  18/ 125] time: 3770.0867, d_loss: 0.00000000, g_loss: 1.62844229
Epoch: [24] Step: [  19/ 125] time: 3776.7909, d_loss: 0.00085378, g_loss: 1.45615160
Epoch: [24] Step: [  20/ 125] time: 3783.6037, d_loss: 0.00000000, g_loss: 1.66836405
Epoch: [24] Step: [  21/ 125] time: 3790.2206, d_loss: 0.00000000, g_loss: 1.62688661
Epoch: [24] Step: [  22/ 125] time: 3797.0791, d_loss: 0.00227441, g_loss: 1.34983420
Epoch: [24] Step: [  23/ 125] time: 3803.8011, d_loss: 0.00000000, g_loss: 1.54422522
Epoch: [24] Step: [  24/ 125] time: 3810.3688, d_loss: 0.00000000, g_loss: 1.57305562
Epoch: [24] Step: [  25/ 125] time: 3817.5083, d_loss: 0.00205381, g_loss: 1.36907506
Epoch: [24] Step: [  26/ 125] time: 3824.4116, d_loss: 0.04783802, g_loss: 0.98977518
Epoch: [24] Step: [  27/ 125] time: 3831.1066, d_loss: 0.00000000, g_loss: 2.86621380
Epoch: [24] Step: [  28/ 125] time: 3837.9610, d_loss: 0.00000000, g_loss: 2.58919168
Epoch: [24] Step: [  29/ 125] time: 3845.1081, d_loss: 0.01820875, g_loss: 1.41555429
Epoch: [24] Step: [  30/ 125] time: 3852.1442, d_loss: 0.25409919, g_loss: 0.83002353
Epoch: [24] Step: [  31/ 125] time: 3859.1518, d_loss: 0.24266684, g_loss: 2.66396618
Epoch: [24] Step: [  32/ 125] time: 3865.7358, d_loss: 0.01749995, g_loss: 3.21426773
Epoch: [24] Step: [  33/ 125] time: 3872.4866, d_loss: 0.01297338, g_loss: 1.66297555
Epoch: [24] Step: [  34/ 125] time: 3879.3330, d_loss: 0.00662494, g_loss: 3.46163321
Epoch: [24] Step: [  35/ 125] time: 3885.9500, d_loss: 0.00000000, g_loss: 3.08395958
Epoch: [24] Step: [  36/ 125] time: 3893.1094, d_loss: 0.00000000, g_loss: 2.86991739
Epoch: [24] Step: [  37/ 125] time: 3900.1819, d_loss: 0.00000000, g_loss: 2.40652132
Epoch: [24] Step: [  38/ 125] time: 3907.1108, d_loss: 0.15926911, g_loss: 0.79796147
Epoch: [24] Step: [  39/ 125] time: 3914.1810, d_loss: 0.00005183, g_loss: 2.20195699
Epoch: [24] Step: [  40/ 125] time: 3921.2559, d_loss: 0.02310374, g_loss: 2.26333761
Epoch: [24] Step: [  41/ 125] time: 3928.8861, d_loss: 0.16944522, g_loss: 0.77021635
Epoch: [24] Step: [  42/ 125] time: 3935.9205, d_loss: 0.04899933, g_loss: 2.44654608
Epoch: [24] Step: [  43/ 125] time: 3942.8567, d_loss: 1.38138294, g_loss: 3.83813882
Epoch: [24] Step: [  44/ 125] time: 3949.8867, d_loss: 0.08961657, g_loss: 3.67568636
Epoch: [24] Step: [  45/ 125] time: 3957.3131, d_loss: 0.00000000, g_loss: 2.90140724
Epoch: [24] Step: [  46/ 125] time: 3963.9223, d_loss: 0.00120429, g_loss: 2.71782160
Epoch: [24] Step: [  47/ 125] time: 3970.8022, d_loss: 0.00000000, g_loss: 2.55914545
Epoch: [24] Step: [  48/ 125] time: 3977.7945, d_loss: 0.00931396, g_loss: 2.27524042
Epoch: [24] Step: [  49/ 125] time: 3984.4349, d_loss: 0.00357480, g_loss: 2.14459062
Epoch: [24] Step: [  50/ 125] time: 3991.0191, d_loss: 0.00804439, g_loss: 2.11607480
Epoch: [24] Step: [  51/ 125] time: 3998.0266, d_loss: 0.41228715, g_loss: 0.94157737
Epoch: [24] Step: [  52/ 125] time: 4005.2526, d_loss: 0.38290113, g_loss: 0.90327287
Epoch: [24] Step: [  53/ 125] time: 4012.5501, d_loss: 0.11568990, g_loss: 1.27326369
Epoch: [24] Step: [  54/ 125] time: 4019.9872, d_loss: 0.10025050, g_loss: 1.16837156
Epoch: [24] Step: [  55/ 125] time: 4027.3989, d_loss: 0.01275454, g_loss: 1.14126801
Epoch: [24] Step: [  56/ 125] time: 4034.4931, d_loss: 0.00245009, g_loss: 1.16485357
Epoch: [24] Step: [  57/ 125] time: 4041.8082, d_loss: 0.00816829, g_loss: 1.19936728
Epoch: [24] Step: [  58/ 125] time: 4048.6901, d_loss: 0.00127164, g_loss: 1.20158863
Epoch: [24] Step: [  59/ 125] time: 4055.5218, d_loss: 0.02258517, g_loss: 1.05999970
Epoch: [24] Step: [  60/ 125] time: 4062.2183, d_loss: 0.02023055, g_loss: 1.13254154
Epoch: [24] Step: [  61/ 125] time: 4069.7585, d_loss: 0.02859768, g_loss: 1.23760009
Epoch: [24] Step: [  62/ 125] time: 4076.6177, d_loss: 0.00722466, g_loss: 1.22196364
Epoch: [24] Step: [  63/ 125] time: 4083.5452, d_loss: 0.00817026, g_loss: 1.14220881
Epoch: [24] Step: [  64/ 125] time: 4091.8930, d_loss: 0.00606067, g_loss: 1.25228751
Epoch: [24] Step: [  65/ 125] time: 4098.9781, d_loss: 0.24520543, g_loss: 0.53465033
Epoch: [24] Step: [  66/ 125] time: 4106.0574, d_loss: 0.07148552, g_loss: 1.27503490
Epoch: [24] Step: [  67/ 125] time: 4113.0372, d_loss: 0.63843668, g_loss: 0.06732149
Epoch: [24] Step: [  68/ 125] time: 4120.2924, d_loss: 0.36818409, g_loss: 0.92704427
Epoch: [24] Step: [  69/ 125] time: 4127.7949, d_loss: 0.34277394, g_loss: 1.10575664
Epoch: [24] Step: [  70/ 125] time: 4134.5575, d_loss: 0.25758871, g_loss: 1.35242844
Epoch: [24] Step: [  71/ 125] time: 4142.2310, d_loss: 0.11058530, g_loss: 3.12414312
Epoch: [24] Step: [  72/ 125] time: 4149.1764, d_loss: 0.50060904, g_loss: 0.50002307
Epoch: [24] Step: [  73/ 125] time: 4156.0664, d_loss: 0.17693505, g_loss: 5.65575743
Epoch: [24] Step: [  74/ 125] time: 4163.1917, d_loss: 0.10825966, g_loss: 4.62619019
Epoch: [24] Step: [  75/ 125] time: 4170.2406, d_loss: 3.19543433, g_loss: 3.19312954
Epoch: [24] Step: [  76/ 125] time: 4177.3026, d_loss: 0.05778803, g_loss: 2.74852085
Epoch: [24] Step: [  77/ 125] time: 4184.3032, d_loss: 0.21483149, g_loss: 1.85625207
Epoch: [24] Step: [  78/ 125] time: 4191.3734, d_loss: 0.00047347, g_loss: 2.82213855
Epoch: [24] Step: [  79/ 125] time: 4198.5030, d_loss: 0.00073607, g_loss: 3.51811457
Epoch: [24] Step: [  80/ 125] time: 4205.5105, d_loss: 0.00010903, g_loss: 3.40735579
Epoch: [24] Step: [  81/ 125] time: 4212.5238, d_loss: 0.04047805, g_loss: 1.75821936
Epoch: [24] Step: [  82/ 125] time: 4219.9210, d_loss: 0.01302534, g_loss: 3.77870560
Epoch: [24] Step: [  83/ 125] time: 4227.3032, d_loss: 0.00000000, g_loss: 3.22677231
Epoch: [24] Step: [  84/ 125] time: 4234.3891, d_loss: 0.00000000, g_loss: 2.64545965
Epoch: [24] Step: [  85/ 125] time: 4241.1975, d_loss: 0.00067509, g_loss: 1.39501536
Epoch: [24] Step: [  86/ 125] time: 4248.0436, d_loss: 0.00000000, g_loss: 2.44684982
Epoch: [24] Step: [  87/ 125] time: 4255.4096, d_loss: 0.01582590, g_loss: 1.25240326
Epoch: [24] Step: [  88/ 125] time: 4263.0474, d_loss: 0.00000000, g_loss: 2.36936736
Epoch: [24] Step: [  89/ 125] time: 4269.8281, d_loss: 0.00000000, g_loss: 4.49322748
Epoch: [24] Step: [  90/ 125] time: 4276.7720, d_loss: 0.00000000, g_loss: 4.24742746
Epoch: [24] Step: [  91/ 125] time: 4283.9083, d_loss: 0.00000000, g_loss: 2.18911362
Epoch: [24] Step: [  92/ 125] time: 4290.7962, d_loss: 0.00000000, g_loss: 4.76360226
Epoch: [24] Step: [  93/ 125] time: 4297.5425, d_loss: 0.00000000, g_loss: 4.29613876
Epoch: [24] Step: [  94/ 125] time: 4303.9909, d_loss: 0.00000000, g_loss: 3.85687470
Epoch: [24] Step: [  95/ 125] time: 4311.6346, d_loss: 3.68757129, g_loss: 2.54232836
Epoch: [24] Step: [  96/ 125] time: 4318.4169, d_loss: 0.00000000, g_loss: 3.79359579
Epoch: [24] Step: [  97/ 125] time: 4325.3773, d_loss: 0.00000000, g_loss: 3.30715656
Epoch: [24] Step: [  98/ 125] time: 4332.3565, d_loss: 0.00000000, g_loss: 2.07424068
Epoch: [24] Step: [  99/ 125] time: 4339.4317, d_loss: 0.00384414, g_loss: 1.43318558
Epoch: [24] Step: [ 100/ 125] time: 4346.7269, d_loss: 0.00002744, g_loss: 3.36541033
Epoch: [24] Step: [ 101/ 125] time: 4353.6386, d_loss: 0.01825773, g_loss: 2.49700737
Epoch: [24] Step: [ 102/ 125] time: 4360.9860, d_loss: 0.00000000, g_loss: 4.87072182
Epoch: [24] Step: [ 103/ 125] time: 4367.9999, d_loss: 0.00000000, g_loss: 4.45968103
Epoch: [24] Step: [ 104/ 125] time: 4375.2909, d_loss: 0.00000000, g_loss: 4.61019373
Epoch: [24] Step: [ 105/ 125] time: 4382.4012, d_loss: 0.00000000, g_loss: 4.35565376
Epoch: [24] Step: [ 106/ 125] time: 4389.0107, d_loss: 0.00000000, g_loss: 4.26242113
Epoch: [24] Step: [ 107/ 125] time: 4396.0998, d_loss: 0.00000000, g_loss: 3.92581844
Epoch: [24] Step: [ 108/ 125] time: 4403.3494, d_loss: 0.00000000, g_loss: 3.77074242
Epoch: [24] Step: [ 109/ 125] time: 4410.3745, d_loss: 0.00000000, g_loss: 3.31615257
Epoch: [24] Step: [ 110/ 125] time: 4417.9340, d_loss: 0.00000000, g_loss: 3.19381952
Epoch: [24] Step: [ 111/ 125] time: 4425.2140, d_loss: 0.00000000, g_loss: 2.71377993
Epoch: [24] Step: [ 112/ 125] time: 4432.6602, d_loss: 0.00000000, g_loss: 2.91398954
Epoch: [24] Step: [ 113/ 125] time: 4439.8142, d_loss: 0.00000000, g_loss: 3.06554937
Epoch: [24] Step: [ 114/ 125] time: 4447.0489, d_loss: 0.00000000, g_loss: 2.55929089
Epoch: [24] Step: [ 115/ 125] time: 4453.9676, d_loss: 0.00000000, g_loss: 2.76270342
Epoch: [24] Step: [ 116/ 125] time: 4461.4323, d_loss: 0.00000000, g_loss: 2.25667143
Epoch: [24] Step: [ 117/ 125] time: 4468.4464, d_loss: 0.00000000, g_loss: 2.46946549
Epoch: [24] Step: [ 118/ 125] time: 4475.7862, d_loss: 0.00000000, g_loss: 3.22985244
Epoch: [24] Step: [ 119/ 125] time: 4483.0125, d_loss: 0.00000000, g_loss: 2.33142543
Epoch: [24] Step: [ 120/ 125] time: 4490.1156, d_loss: 0.00000000, g_loss: 4.79629612
Epoch: [24] Step: [ 121/ 125] time: 4497.2726, d_loss: 0.00000000, g_loss: 5.01868248
Epoch: [24] Step: [ 122/ 125] time: 4504.2686, d_loss: 0.00000000, g_loss: 5.23727036
Epoch: [24] Step: [ 123/ 125] time: 4511.3295, d_loss: 0.00000000, g_loss: 4.75396872
Epoch: [24] Step: [ 124/ 125] time: 4518.0105, d_loss: 0.00000000, g_loss: 4.44061089
Epoch: [25] Step: [   0/ 125] time: 4536.5135, d_loss: 0.00000000, g_loss: 4.24091530
Epoch: [25] Step: [   1/ 125] time: 4543.5481, d_loss: 3.32144094, g_loss: 2.91956568
Epoch: [25] Step: [   2/ 125] time: 4550.3656, d_loss: 1.46768999, g_loss: 2.09783983
Epoch: [25] Step: [   3/ 125] time: 4557.3837, d_loss: 0.12881011, g_loss: 1.20359623
Epoch: [25] Step: [   4/ 125] time: 4564.3857, d_loss: 0.04878333, g_loss: 1.09480846
Epoch: [25] Step: [   5/ 125] time: 4570.9104, d_loss: 0.02166995, g_loss: 1.35100794
Epoch: [25] Step: [   6/ 125] time: 4577.4017, d_loss: 0.00308898, g_loss: 1.61837149
Epoch: [25] Step: [   7/ 125] time: 4584.4342, d_loss: 0.00000000, g_loss: 1.71274924
Epoch: [25] Step: [   8/ 125] time: 4591.4255, d_loss: 0.00000000, g_loss: 1.75793052
Epoch: [25] Step: [   9/ 125] time: 4598.7091, d_loss: 0.00000000, g_loss: 1.80872631
Epoch: [25] Step: [  10/ 125] time: 4605.6373, d_loss: 0.00000000, g_loss: 1.88221025
Epoch: [25] Step: [  11/ 125] time: 4612.3267, d_loss: 0.00049577, g_loss: 1.63725197
Epoch: [25] Step: [  12/ 125] time: 4619.0848, d_loss: 0.00367691, g_loss: 1.69442880
Epoch: [25] Step: [  13/ 125] time: 4625.9224, d_loss: 0.00938449, g_loss: 1.64129710
Epoch: [25] Step: [  14/ 125] time: 4632.7979, d_loss: 0.00883305, g_loss: 1.35517621
Epoch: [25] Step: [  15/ 125] time: 4639.4913, d_loss: 0.06662236, g_loss: 1.08306265
Epoch: [25] Step: [  16/ 125] time: 4645.9331, d_loss: 0.70581692, g_loss: 0.33195037
Epoch: [25] Step: [  17/ 125] time: 4652.5374, d_loss: 0.01910223, g_loss: 3.03911734
Epoch: [25] Step: [  18/ 125] time: 4659.2321, d_loss: 0.01717654, g_loss: 2.85374689
Epoch: [25] Step: [  19/ 125] time: 4666.1173, d_loss: 0.02429760, g_loss: 2.93249440
Epoch: [25] Step: [  20/ 125] time: 4672.9502, d_loss: 0.01331538, g_loss: 2.44376373
Epoch: [25] Step: [  21/ 125] time: 4680.0011, d_loss: 0.09356135, g_loss: 1.20567226
Epoch: [25] Step: [  22/ 125] time: 4686.5576, d_loss: 0.05281445, g_loss: 1.26278591
Epoch: [25] Step: [  23/ 125] time: 4693.1797, d_loss: 0.01790862, g_loss: 1.74081528
Epoch: [25] Step: [  24/ 125] time: 4699.9264, d_loss: 0.02562652, g_loss: 2.75735974
Epoch: [25] Step: [  25/ 125] time: 4706.9115, d_loss: 0.03039021, g_loss: 1.17173719
Epoch: [25] Step: [  26/ 125] time: 4714.4338, d_loss: 0.00000000, g_loss: 3.41241813
Epoch: [25] Step: [  27/ 125] time: 4721.1913, d_loss: 0.00000000, g_loss: 3.52360964
Epoch: [25] Step: [  28/ 125] time: 4727.7974, d_loss: 0.00000000, g_loss: 2.36348724
Epoch: [25] Step: [  29/ 125] time: 4734.4625, d_loss: 0.00000000, g_loss: 2.95328450
Epoch: [25] Step: [  30/ 125] time: 4741.1873, d_loss: 0.00000000, g_loss: 3.23928118
Epoch: [25] Step: [  31/ 125] time: 4747.6873, d_loss: 0.00000000, g_loss: 3.08409882
Epoch: [25] Step: [  32/ 125] time: 4754.5312, d_loss: 0.00000000, g_loss: 2.75352859
Epoch: [25] Step: [  33/ 125] time: 4761.5484, d_loss: 0.00034005, g_loss: 1.94633365
Epoch: [25] Step: [  34/ 125] time: 4768.1246, d_loss: 0.00000000, g_loss: 2.42254639
Epoch: [25] Step: [  35/ 125] time: 4774.8888, d_loss: 0.00000000, g_loss: 2.17939806
Epoch: [25] Step: [  36/ 125] time: 4781.3716, d_loss: 0.00000000, g_loss: 2.00210428
Epoch: [25] Step: [  37/ 125] time: 4787.8054, d_loss: 0.01889919, g_loss: 1.32200336
Epoch: [25] Step: [  38/ 125] time: 4794.2177, d_loss: 0.00000000, g_loss: 2.39869881
Epoch: [25] Step: [  39/ 125] time: 4800.8474, d_loss: 0.00226969, g_loss: 1.34322476
Epoch: [25] Step: [  40/ 125] time: 4807.5533, d_loss: 3.04428029, g_loss: 3.11099505
Epoch: [25] Step: [  41/ 125] time: 4814.3901, d_loss: 0.00000000, g_loss: 3.39915800
Epoch: [25] Step: [  42/ 125] time: 4821.1011, d_loss: 0.00000000, g_loss: 3.40642810
Epoch: [25] Step: [  43/ 125] time: 4827.9960, d_loss: 0.00000000, g_loss: 3.13681126
Epoch: [25] Step: [  44/ 125] time: 4834.9702, d_loss: 0.00000000, g_loss: 3.16557741
Epoch: [25] Step: [  45/ 125] time: 4841.5622, d_loss: 0.00000000, g_loss: 2.98251867
Epoch: [25] Step: [  46/ 125] time: 4848.4101, d_loss: 0.00000000, g_loss: 2.76602268
